14218,3993676892340839
14283,3993809948246647
14293,3993821071540876
14294,3993833834807960
14295,3993877556232894
14296,3993888666944272
14297,3993925354521372
14298,3993955553510195
14308,3994173426631488
14318,3994173674095427
14328,3994203910833018
14338,3994221740819359
14348,3994249309979558
14355,3994270675764167
14371,3994294772040666
14381,3994303563301870
14382,3994330339738625
14392,3994332537553938
14402,3994578797724705
14409,3994581272364093
14410,3994589103129676
14430,3994606073283694
14457,3994629741741201
14458,3994631973110942
14468,3994635731207365
14487,3994648574166281
14497,3994769852466480
14516,3994937322636622
14517,3995088393078118
14527,3995088703456626
14537,3995089437459835
14547,3995089785587078
14557,3995090477647245
14567,3995800464262553
14577,3995832483579315
14587,3995832936564155
14597,3996010653418964
14598,3996012251448803
14608,3996015346845171
14609,3996030773495296
14610,3996052684539406
14611,3996053833778718
14612,3996054714582568
14622,3996056606213684
14632,3996057055004216
14633,3996057159861829
14643,3996059592558166
14644,3996061219948141
14645,3996065665910411
14664,3996078454343324
14683,3996083894355658
14684,3996084234094296
14694,3996112541452026
14695,3996364044502818
14706,3996429551142760
14716,3996430629078912
14726,3996431413413772
14736,3996438526953365
14746,3996440049485735
14756,3996446278027199
14776,3996454008129487
14777,3996457090942944
14788,3996469740963819
14807,3996512254429194
14817,3996746833463323
14827,3996747219339312
14855,3996774570395722
14865,3996790764603480
14884,3996804303816816
14903,3996817192913022
14914,3996830606297239
14924,3996832003000501
14934,3996834397948108
14944,3996835538798812
14954,3996836545431788
14964,3996837652728060
14974,3996842086107404
14984,3996843348592928
14994,3996845126977837
15004,3996846074890556
15014,3996846871808334
15025,3996857282070882
15035,3996905323628913
15045,3997074245028227
15055,3997074865785230
15065,3997076170213802
15075,3997076849691062
15085,3997077487225279
15095,3997077533362640
15105,3997078514829808
15115,3997078858762745
15125,3997079345302029
15135,3997080494541337
15145,3997080934943271
15155,3997081408899633
15165,3997082017073728
15175,3997082524584522
15185,3997082868517478
15195,3997087389977221
15205,3997087553555094
15212,3997088539216546
15222,3997090414070456
15232,3997094268635855
15242,3997082566527574
15252,3997096558725875
15262,3997096722303737
15272,3997097649244934
15282,3997098530048786
15301,3997101008882460
15311,3997102015515435
15321,3997103475133247
15331,3997107459722075
15341,3997109162609517
15351,3997135821605761
15361,3997136006155149
15371,3997137771957161
15381,3997138266885064
15391,3997139491621859
15401,3997141429390328
15411,3997144487037956
15421,3997146609355800
15431,3997151910956073
15450,3997155509668926
15451,3997156377889861
15461,3997159674612824
15471,3997159683001438
15481,3997160266009708
15491,3997160727383162
15501,3997161092287622
15511,3997161239088279
15521,3997161406860450
15531,3997161557855401
15541,3997161754987703
15551,3997161910176966
15561,3997162031811795
15571,3997162199583974
15581,3997162337996020
15591,3997162472213756
15601,3997163457875223
15611,3997164699389223
15621,3997165345312052
15631,3997173956218176
15641,3997175101263187
15651,3997175537470809
15661,3997176120479087
15671,3997177701731749
15681,3997177743674804
15691,3997179199098316
15701,3997180226702807
15711,3997182713925090
15721,3997183737335281
15740,3997185612189182
15750,3997187256356378
15751,3997187512208938
15761,3997187956805176
15771,3997188816637520
15781,3997190179786337
15791,3997192620871277
15801,3997196320247425
15811,3997199524695699
15821,3997201265331882
15831,3997202083221177
15841,3997203400232638
15851,3997205652573905
15861,3997285109468896
15889,3997289987444461
15908,3997290746613501
15909,3997291153461001
15919,3997291526754066
15929,3997291749052185
15939,3997292025876263
15949,3997292457889585
15959,3997292768268094
15969,3997292961206096
15979,3997293338693464
15989,3997293703597922
15999,3997294118834030
16009,3997294966083468
16010,3997296023048090
16020,3997294362103675
16030,3997302113177535
16040,3997304399073226
16050,3997304835280853
16069,3997305254711261
16079,3997305401511910
16089,3997305653170153
16099,3997305799970803
16109,3997305871273990
16119,3997306009686033
16129,3997306450087962
16139,3997306584305699
16149,3997306802409521
16159,3997306995347515
16169,3997307188285509
16179,3997307389612115
16189,3997307532218458
16199,3997307720962147
16209,3997307934871660
16219,3997308127809661
16229,3997308278804613
16239,3997308446576781
16249,3997308622737568
16259,3997308807286950
16269,3997308916338865
16279,3997309054750913
16289,3997309251883215
16299,3997309503541469
16309,3997430869922020
16319,3997432497311990
16329,3997433411670265
16339,3997436007944450
16349,3997437006188817
16359,3997437710831901
16369,3997437727609129
16379,3997438188982586
16389,3997439459856710
16399,3997440789451090
16409,3997449475854700
16419,3997449823981945
16429,3997452298621327
16439,3997453628215710
16449,3997502139535796
16459,3997502277947845
16469,3997502865150415
16479,3997502986785245
16489,3997503175528928
16499,3997503561404909
16509,3997503766925816
16519,3997504035361275
16529,3997504526094857
16539,3997504802918927
16549,3997505050382877
16559,3997505176212002
16569,3997505381732912
16579,3997507101397590
16589,3997507101397596
16590,3997507613102696
16600,3997507952841337
16610,3997508120613504
16620,3997508279997072
16630,3997508422603417
16640,3997508670067364
16650,3997509060137648
16660,3997509341156030
16670,3997509580231371
16680,3997509794140885
16690,3997509982884575
16700,3997510247125742
16710,3997510477812465
16720,3997510704304888
16730,3997510930797314
16740,3997511094375184
16750,3997511266341658
16760,3997511677383459
16770,3997512864371516
16780,3997513086669632
16790,3997513241858896
16800,3997513472545628
16810,3997513573208943
16820,3997522800677760
16840,3997542996251551
16850,3997548083942322
16860,3997548499178427
16870,3997553750447081
16880,3997561614767103
16890,3998201854296076
16900,3998282162634783
16910,3998366346510392
16920,3998378426105941
16921,3998525008642150
16931,3998525268689014
16941,3998525499375765
16951,3998525730062494
16961,3998525839114403
16971,3998526325653677
16981,3998526573117627
16991,3998526698946758
17001,3998526812192978
17011,3998526996742367
17021,3998527151931631
17031,3998527290343676
17041,3998527592333576
17051,3998527953043744
17061,3998528137593138
17071,3998528305365304
17081,3998528401834307
17091,3998528494109004
17101,3998528590578013
17111,3998528699629922
17121,3998528825459053
17131,3998528968065400
17141,3998529630765440
17151,3998529882423685
17161,3998530041807252
17171,3998530167636376
17181,3998530339602851
17191,3998530486403502
17201,3998530612232632
17211,3998530780004802
17221,3998530926805448
17231,3998531069411791
17241,3998531199435229
17251,3998531350430182
17261,3998531438510579
17271,3998531681780221
17281,3998532369646091
17291,3998532789076507
17301,3998538128425510
17311,3998539214750258
17312,3998540523373115
17313,3998542851211849
17314,3998543300002387
17321,3998544952558186
17322,3998545103553149
17332,3998545174856337
17333,3998545355211415
17334,3998545715921571
17344,3998545929831092
17345,3998547360088784
17346,3998547716604635
17347,3998548442219236
17348,3998549629207288
17349,3998549834728189
17350,3998550040249108
17351,3998550258352942
17352,3998550224798500
17353,3998550480651070
17354,3998550644228948
17355,3998550673589087
17356,3998550862332782
17357,3998551130768261
17358,3998552779129749
17368,3998554767229887
17369,3998558772790229
17379,3998559578096605
17407,3998563315221569
17417,3998563873064028
17424,3998564024058983
17434,3998564514792581
17444,3998571305370788
17454,3998571515086002
17464,3998571716412606
17474,3998572043568332
17484,3998572295226590
17503,3998573004063986
17513,3998573452854540
17523,3998573775815982
17533,3998574602093884
17543,3998574627259717
17553,3998574891500876
17563,3998574946026836
17573,3998575134770537
17583,3998575298348404
17593,3998575457731971
17603,3998575780693390
17613,3998575990408601
17623,3998576338535852
17633,3998576636331451
17643,3998576732800455
17653,3998576875406798
17663,3998577370334701
17673,3998577550689795
17683,3998577705879059
17693,3998577731044891
17703,3998577991091753
17713,3998578133698099
17723,3998578288887358
17733,3998581526890073
17734,3998583041033834
17744,3998586866239110
17754,3998588858533522
17755,3998589999384227
17765,3998590360094385
17775,3998590607558328
17794,3998591861655262
17804,3998593983973101
17823,3998597268113168
17824,3998597649794876
17834,3998598119556954
17844,3998598497044329
17845,3998598891308927
17855,3998599369459597
17865,3998599696615316
17866,3998599956662173
17876,3998600787134379
17886,3998601420474302
17896,3998601877653452
17906,3998602603268049
17916,3998602947200990
17926,3998603534403563
17927,3998603681204212
17928,3998605086296083
17938,3998605031770117
17948,3998606101317668
17958,3998607300888629
17968,3998607850342456
17978,3998608190081090
17979,3998608206858313
17989,3998608588539980
17999,3998609830053969
18009,3998610564057182
18019,3998611067373675
18029,3998611847514247
18030,3998613512652952
18040,3998613562984604
18041,3998611654576245
18051,3998626091370689
18061,3998624015190199
18071,3998626473052362
18081,3998627253192918
18091,3998627819423962
18101,3998629048355043
18111,3998631808207096
18121,3998632441547036
18131,3998632785479975
18141,3998633171355957
18151,3998633460762940
18161,3998633758558540
18171,3998634832300373
18181,3998636329666911
18191,3998644902824306
18201,3998646484076934
18211,3998647008364938
18221,3998647310354852
18231,3998647293577627
18241,3998647675259315
18251,3998648073718197
18261,3998648979687871
18271,3998649306843593
18281,3998650615466457
18291,3998651093617119
18301,3998651898923500
18302,3998652129610243
18312,3998652469348882
18322,3998652737784353
18332,3998653056551470
18342,3998653417261630
18352,3998653647948359
18362,3998654511974991
18372,3998655480859242
18382,3998655766071930
18392,3998656105810568
18402,3998656315525780
18412,3998656571378331
18422,3998656600738468
18432,3998656705596084
18433,3998657158580941
18443,3998657313770197
18444,3998657376684772
18454,3998657729006318
18464,3998658140048114
18474,3998658324597496
18484,3998658731445014
18494,3998658848885534
18504,3998659289287478
18514,3998659704523589
18524,3998659931016013
18534,3998660304309081
18544,3998660249783120
18554,3998660585327463
18564,3998660862151538
18574,3998661529045882
18584,3998661688429447
18594,3998661793287058
18604,3998662288214954
18614,3998662254660509
18624,3998662451792823
18634,3998662850251709
18644,3998664729299912
18654,3998668894243789
18664,3998669540166612
18674,3998670387416029
18684,3998670983007200
18694,3998671884782569
18704,3998672346156027
18714,3998672732032006
18724,3998673260514326
18734,3998674032266271
18744,3998674430725167
18754,3998675852594238
18764,3998677832305736
18774,3998698036268124
18784,3998700963892328
18794,3998702566116470
18804,3998703870545037
18814,3998726633032854
18824,3998729392884934
18834,3998731401956593
18844,3998732618304779
18845,3998732962237719
18855,3998735340408127
18865,3998737127181658
18875,3998739186584963
18885,3998740881083811
18895,3998742646885835
18905,3998743536078299
18915,3998744291053033
18925,3998777631575548
18935,3998853733027340
18945,3998854051794457
18955,3998854387338790
18965,3998854664162865
18975,3998854995512890
18985,3998860624268884
18995,3998861660261996
19005,3998863086325376
19015,3998863816134283
19025,3998865120562859
19044,3998865875537593
19045,3998866932502207
19055,3998868459228878
19065,3998868845104851
19075,3998869079985889
19085,3998869348421353
19095,3998870422163209
19105,3998871957278486
19130,3998873236541228
19137,3998882971520833
19156,3998891402071886
19157,3998894526828393
19167,3998905654316931
19177,3998918287560600
19188,3998947849015247
19189,3998949027614684
19199,3998949312827367
19209,3998949493182452
19219,3998949929390080
19238,3998950327848971
19248,3998950625644565
19258,3998950856331304
19259,3998950919245875
19269,3998950986354749
19270,3998952085262403
19271,3998952391446608
19272,3998952575995988
19282,3998952764739690
19292,3998953712652403
19302,3998953846870147
19322,3998954857697441
19332,3998956183097533
19342,3998956531224769
19361,3998958078922957
19371,3998958833897695
19381,3998961153347829
19391,3998961581166848
19407,3998964781420816
19408,3998964823363865
19418,3998964919832870
19419,3998966064877873
19420,3998967012790594
19422,3998968564683106
19423,3998968896033132
19424,3998969848140146
19425,3998970213044612
19426,3998971475530134
19427,3998973245526441
19438,3998974742892988
19439,3998974755475912
19440,3998976080875983
19441,3998976168956373
19442,3998977704071652
19443,3998979453096431
19444,3998984360432123
19445,3998984863748612
19446,3998985161544209
19448,3998992207974957
19449,3998996200952391
19450,3998996897206865
19460,3999001016013415
19470,3999002664374906
19480,3999004174324353
19490,3999004463731334
19500,3999004929299085
19510,3999005071905434
19511,3999005562639026
19512,3999005831074496
19522,3999006099509965
19532,3999006808347351
19542,3999007039034088
19561,3999007429104372
19562,3999007760454399
19581,3999008188273417
19582,3999014970462999
19592,3999017084392224
19593,3999017126335274
19603,3999017721926451
19613,3999017801618231
19623,3999018665644888
19633,3999018757919593
19643,3999081810891676
19644,3999084893705123
19654,3999087007634352
19665,3999088404337603
19676,3999244503749595
19686,3999244726047710
19696,3999245095146477
19706,3999245820761080
19716,3999245988533246
19726,3999246407963656
19733,3999246575735819
19740,3999247351682069
19747,3999247561397273
19754,3999247754335272
19761,3999248345732152
19768,3999248500921410
19775,3999248786134101
19782,3999248970683483
19789,3999249390113901
19799,3999249604023411
19809,3999249926984830
19816,3999250119922823
19823,3999250610656402
19833,3999258013602994
19840,3999258172986558
19847,3999258365924552
19854,3999258839880911
19861,3999259309642972
19868,3999259540329703
19875,3999259854902521
19885,3999263680107788
19895,3999264657380656
19905,3999265613681973
19915,3999265668207941
19925,3999266129581391
19935,3999266339296598
19945,3999266611926363
19955,3999267123631465
19965,3999267266237813
19975,3999267551450493
19994,3999267845051795
19995,3999268033795488
20005,3999268415477176
20015,3999268377728428
20022,3999268776187325
20032,3999269136897490
20042,3999269090760133
20052,3999269375972830
20062,3999269518579179
20072,3999269921232373
20082,3999270164502022
20093,3999272576226838
20103,3999276258825758
20105,3999277626168880
20115,3999278049793596
20135,3999279110952522
20145,3999279954007636
20146,3999280847394395
20156,3999281329739366
20166,3999281589786221
20176,3999283804378740
20186,3999284135728772
20196,3999286773945991
20197,3999290431379092
20198,3999290896946847
20199,3999292805355176
20209,3999294093006517
20210,3999294856369882
20220,3999295099639547
20230,3999295259023125
20240,3999295556818735
20250,3999296362125140
20257,3999299986003844
20267,3999306571061171
20277,3999306617198523
20287,3999307175040971
20297,3999308471080914
20307,3999310585010143
20317,3999311025412072
20318,3999311075743725
20325,3999311625197570
20335,3999311746832397
20345,3999312090765335
20355,3999312514390053
20365,3999312833157167
20366,3999313097398335
20376,3999313286142039
20377,3999313189673032
20387,3999314120808551
20388,3999314401826933
20389,3999314565404795
20399,3999315534289041
20406,3999318059260059
20407,3999321196599466
20408,3999321720887474
20409,3999322752686262
20410,3999323495078081
20411,3999323964840142
20412,3999325625784537
20413,3999326015854812
20414,3999326569502951
20415,3999328989616368
20425,3999330646366473
20432,3999330956744975
20439,3999332080818471
20440,3999332366031159
20441,3999333146171723
20451,3999333355886939
20461,3999335121688960
20462,3999336589695383
20472,3999339001420202
20473,3999340129687990
20483,3999340687530450
20493,3999341157292509
20503,3999341291510252
20513,3999343787121154
20514,3999344080722442
20521,3999344550484506
20522,3999345280293413
20532,3999345573894703
20542,3999347025123901
20552,3999351303314011
20553,3999354700700283
20554,3999357842234015
20555,3999360367205030
20556,3999361956846260
20566,3999389098187456
20567,3999390989818574
20568,3999392017423064
20569,3999393766447838
20579,3999403027471083
20589,3999407007865594
20599,3999431632624391
20609,3999431947197204
20619,3999432391793440
20629,3999432966413099
20639,3999433415203631
20649,3999433834634033
20659,3999434245675833
20669,3999434459585346
20679,3999434858044242
20689,3999435080342368
20699,3999435541715825
20709,3999437928274812
20728,3999575438531459
20738,3999587065142167
20739,3999601808120738
20749,3999603636837295
20760,3999611853478842
20761,3999611916393415
20762,3999619860405196
20764,3999621504572376
20766,3999623962434543
20768,3999624868404226
20769,3999625665322004
20771,3999626642594864
20782,3999630430051391
20792,3999630715264079
20793,3999631633816668
20795,3999636213996663
20806,3999637665225870
20846,3999642434149544
20868,3999645676346562
20869,3999646041251024
20871,3999650722094306
20882,3999652588559612
20894,3999655910448396
20904,3999656178883868
20915,3999657269402932
20925,3999657391037765
20936,3999658561248600
20946,3999661132356970
20956,3999661493067127
20966,3999663900597635
20973,3999668090707375
20983,3999670544375230
20995,3999671102217675
21005,3999674067590626
21015,3999676500286972
21025,3999679134309909
21035,3999682623970864
21045,3999686533062205
21055,3999692182789699
21056,3999692497362505
21067,3999694711955036
21078,3999695848611436
21099,3999698398748280
21109,3999698570714757
21110,3999698839150226
21111,3999699497655979
21112,3999699598319287
21113,3999700265213637
21114,3999700491706057
21115,3999700697226981
21116,3999700906942187
21117,3999701217320691
21118,3999701280235266
21119,3999701599002403
21120,3999701473173270
21121,3999701783551794
21122,3999701947129667
21123,3999702039404371
21124,3999702085541726
21134,3999701926158138
21144,3999702349782893
21145,3999702622412665
21146,3999702848905095
21147,3999703054425995
21148,3999703306084247
21149,3999703469662118
21150,3999704669233066
21151,3999705713614775
21161,3999706275651518
21163,3999706476978127
21164,3999706846076892
21165,3999707085152234
21166,3999707630411768
21167,3999708821594109
21168,3999708964200457
21169,3999709106806809
21170,3999709261996070
21171,3999709412991028
21181,3999709454934080
21182,3999709580763210
21183,3999709828227159
21184,3999710046330984
21185,3999710214103151
21186,3999710377681022
21206,3999711644360841
21208,3999711745024156
21209,1469089579636549
21210,3999715201130661
21211,3999715452788911
21212,3999716086128827
21213,3999716211957963
21214,3999716404895962
21215,3999716438450404
21216,3999716593639658
21217,3999716698497271
21218,3999716790771968
21219,3999716887240973
21220,3999717017264405
21221,3999717143093544
21222,3999718338470203
21223,3999718485270851
21224,3999718602711368
21225,3999719319937363
21226,3999719483515225
21227,3999719705813342
21228,3999719911334251
21229,3999720007803251
21230,3999720196546942
21231,3999720343347591
21232,3999720817303950
21233,3999720829886868
21243,3999720934744482
21244,3999721178014124
21245,3999721282871742
21246,3999721412895179
21247,3999721958154710
21248,3999722054623713
21249,3999722214007270
21250,3999722310476272
21251,3999722436305401
21252,3999722595688965
21253,3999724537651736
21254,3999724650897951
21255,3999724822864429
21256,3999724952887862
21257,3999725087105598
21258,3999725527507529
21259,3999726135681619
21260,3999729369490005
21261,3999730896216676
21262,3999731143680623
21263,3999731244343931
21264,3999732020290180
21265,3999732083204752
21266,3999732246782615
21267,3999732716544670
21268,3999733073060520
21269,3999733224055472
21270,3999733375050432
21271,3999733517656783
21272,3999733609931478
21273,3999735145046751
21274,3999735396704998
21275,3999735639974641
21276,3999738039116535
21286,3999749657338628
21287,3999750173238026
21288,3999750366176020
21289,3999750546531102
21290,3999757848814382
21297,3999758326965050
21298,3999759060968276
21299,3999764165436249
21309,3999765234983786
21328,3999970705539220
21374,3999973494751407
21393,3999975453491208
21403,3999978930569264
21413,3999977328345110
21423,3999991844831344
21433,3999992734023818
21443,3999991878385792
21453,3999993132482707
21463,3999994516603035
21473,3999995607122079
21483,3999996286599332
21493,3999996773138603
21503,3999997385507002
21513,3999998492803276
21523,3999999126143211
21533,4000000845807878
21543,4000001072300299
21553,4000002217345299
21572,4000002624192799
21582,4000003265921329
21592,4000003756654911
21602,4000004826202443
21603,4000004826202449
21613,4000005719589209
21623,4000010853417318
